[10:03:08] [ info] [             main] hello MA start
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.52, gain 0.00002, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00114, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00519, curr_depth 2, samples 17 ->(9,8)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.65, gain 0.00406, curr_depth 3, samples 9 ->(8,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.34, gain 0.00311, curr_depth 4, samples 8 ->(4,4)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.49, gain 0.00241, curr_depth 5, samples 4 ->(3,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.60, gain 0.00081, curr_depth 5, samples 4 ->(2,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.41, gain 0.00156, curr_depth 3, samples 8 ->(3,5)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.57, gain 0.00125, curr_depth 4, samples 3 ->(2,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00085, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.20, gain 0.00033, curr_depth 4, samples 5 ->(4,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.56, gain 0.00035, curr_depth 5, samples 4 ->(1,3)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [            train] [1mTree 47[0m: receives pb 0.10 and will train on 66 instances
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00357, curr_depth 0, samples 66 ->(29,37)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.18, gain 0.00321, curr_depth 1, samples 29 ->(18,11)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.27, gain 0.00272, curr_depth 2, samples 18 ->(5,13)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.19, gain 0.00106, curr_depth 3, samples 5 ->(1,4)
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.23, gain 0.00078, curr_depth 4, samples 4 ->(1,3)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.19, gain 0.00065, curr_depth 5, samples 3 ->(2,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.41, gain 0.00164, curr_depth 3, samples 13 ->(12,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.40, gain 0.00152, curr_depth 4, samples 12 ->(11,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.38, gain 0.00139, curr_depth 5, samples 11 ->(10,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (10)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.60, gain 0.00054, curr_depth 2, samples 11 ->(9,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.35, gain 0.00033, curr_depth 3, samples 9 ->(5,4)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.32, gain 0.00027, curr_depth 4, samples 5 ->(1,4)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.41, gain 0.00024, curr_depth 5, samples 4 ->(1,3)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (3)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.49, gain 0.00007, curr_depth 4, samples 4 ->(2,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.47, gain 0.00004, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.49, gain 0.00002, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.48, gain 0.00022, curr_depth 3, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.18, gain 0.00114, curr_depth 1, samples 37 ->(7,30)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.26, gain 0.00024, curr_depth 2, samples 7 ->(4,3)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00006, curr_depth 3, samples 4 ->(2,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.35, gain 0.00002, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.41, gain 0.00004, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.38, gain 0.00023, curr_depth 3, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 1.00, gain 0.00012, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.56, gain 0.00197, curr_depth 2, samples 30 ->(13,17)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 7, val 0.27, gain 0.00222, curr_depth 3, samples 13 ->(10,3)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.37, gain 0.00102, curr_depth 4, samples 10 ->(1,9)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.43, gain 0.00072, curr_depth 5, samples 9 ->(8,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (8)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.99, gain 0.00140, curr_depth 4, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 2.00, gain 0.00043, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.18, gain 0.00019, curr_depth 3, samples 17 ->(7,10)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.45, gain 0.00013, curr_depth 4, samples 7 ->(1,6)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.51, gain 0.00003, curr_depth 5, samples 6 ->(5,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (5)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.23, gain 0.00014, curr_depth 4, samples 10 ->(9,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.38, gain 0.00010, curr_depth 5, samples 9 ->(5,4)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (5)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (4)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [            train] [1mTree 48[0m: receives pb 0.10 and will train on 66 instances
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.51, gain 0.00106, curr_depth 0, samples 66 ->(18,48)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.41, gain 0.00108, curr_depth 1, samples 18 ->(9,9)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.30, gain 0.00084, curr_depth 2, samples 9 ->(7,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 3, val 0.08, gain 0.00071, curr_depth 3, samples 7 ->(3,4)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.28, gain 0.00035, curr_depth 4, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.33, gain 0.00022, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 0.20, gain 0.00035, curr_depth 4, samples 4 ->(2,2)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.33, gain 0.00012, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.37, gain 0.00022, curr_depth 5, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.40, gain 0.00012, curr_depth 3, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.44, gain 0.00025, curr_depth 2, samples 9 ->(3,6)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.42, gain 0.00014, curr_depth 3, samples 3 ->(1,2)
[10:03:11] [debug] [    make_tree_DFS] max_depth (4) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.32, gain 0.00012, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 5, val 0.21, gain 0.00013, curr_depth 3, samples 6 ->(2,4)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 1, val 0.46, gain 0.00002, curr_depth 4, samples 2 ->(1,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 2, val 0.39, gain 0.00013, curr_depth 4, samples 4 ->(3,1)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 0, val 3.00, gain 0.00007, curr_depth 5, samples 3 ->(2,1)
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (2)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (6) or min_samples (1)-> leaf
[10:03:11] [debug] [    make_tree_DFS] max_depth (5) or min_samples (1)-> leaf
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 1.38, gain 0.00016, curr_depth 1, samples 48 ->(39,9)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 6, val 0.22, gain 0.00009, curr_depth 2, samples 39 ->(21,18)
[10:03:11] [debug] [  find_best_split] Using 0.0083 budget for internal leaf nodes
[10:03:11] [debug] [    make_tree_DFS] DFS: best split @ 4, val 1.12, gain 0.00018, curr_depth 3, samples 21 ->(19,2)
